step,epoch,stage,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step
7802,3,finetune_chexpert,3850.73,4106.39,0.413825,5.489418116676839e-05,0.756511,619.1,0.1034
7803,3,finetune_chexpert,3850.93,4105.58,0.393543,5.4885563401921864e-05,1.087143,608.8,0.1051
7804,3,finetune_chexpert,3851.14,4104.79,0.365168,5.4876944845012215e-05,0.695538,557.1,0.1149
7805,3,finetune_chexpert,3851.33,4103.98,0.463837,5.486832549651072e-05,0.92265,584.7,0.1095
7806,3,finetune_chexpert,3851.54,4103.18,0.339503,5.485970535688865e-05,0.728488,558.7,0.1145
7807,3,finetune_chexpert,3851.74,4102.37,0.386151,5.485108442661736e-05,0.758019,575.7,0.1112
7808,3,finetune_chexpert,3851.95,4101.58,0.478341,5.484246270616825e-05,1.096041,528.8,0.121
7809,3,finetune_chexpert,3852.15,4100.77,0.376138,5.4833840196012734e-05,1.034851,550.6,0.1162
7810,3,finetune_chexpert,3852.35,4099.97,0.460135,5.4825216896622303e-05,0.818938,546.8,0.117
7811,3,finetune_chexpert,3852.55,4099.16,0.374918,5.481659280846846e-05,0.890971,557.7,0.1147
7812,3,finetune_chexpert,3852.75,4098.36,0.459564,5.480796793202277e-05,0.916377,551.0,0.1162
7813,3,finetune_chexpert,3852.95,4097.56,0.428234,5.479934226775684e-05,0.790478,542.7,0.1179
7814,3,finetune_chexpert,3853.15,4096.75,0.398022,5.4790715816142325e-05,1.001168,553.8,0.1156
7815,3,finetune_chexpert,3853.35,4095.95,0.438756,5.4782088577650895e-05,1.008235,554.1,0.1155
7816,3,finetune_chexpert,3853.56,4095.14,0.44276,5.4773460552754305e-05,0.886703,559.5,0.1144
7817,3,finetune_chexpert,3853.75,4094.34,0.390865,5.47648317419243e-05,1.023391,576.5,0.111
7818,3,finetune_chexpert,3853.96,4093.54,0.377524,5.475620214563273e-05,0.933213,565.4,0.1132
7819,3,finetune_chexpert,3854.16,4092.74,0.4004,5.474757176435144e-05,0.844918,561.0,0.1141
7820,3,finetune_chexpert,3854.37,4091.94,0.421429,5.473894059855233e-05,0.91102,538.8,0.1188
7821,3,finetune_chexpert,3854.57,4091.14,0.444856,5.4730308648707374e-05,0.804691,553.3,0.1157
7822,3,finetune_chexpert,3854.77,4090.34,0.393001,5.472167591528854e-05,0.88438,569.4,0.1124
7823,3,finetune_chexpert,3854.97,4089.53,0.378418,5.471304239876787e-05,0.97909,581.7,0.11
7824,3,finetune_chexpert,3855.17,4088.73,0.426417,5.4704408099617423e-05,1.023717,581.2,0.1101
7825,3,finetune_chexpert,3855.38,4087.93,0.466547,5.469577301830934e-05,0.923949,583.2,0.1097
7826,3,finetune_chexpert,3855.58,4087.13,0.442064,5.468713715531578e-05,0.739318,569.8,0.1123
7827,3,finetune_chexpert,3855.78,4086.32,0.350701,5.467850051110895e-05,0.768601,616.8,0.1038
7828,3,finetune_chexpert,3855.98,4085.53,0.396748,5.466986308616108e-05,0.904926,579.0,0.1105
7829,3,finetune_chexpert,3856.19,4084.73,0.482069,5.4661224880944464e-05,0.818727,568.7,0.1125
7830,3,finetune_chexpert,3856.39,4083.93,0.393518,5.465258589593145e-05,0.739444,567.7,0.1127
7831,3,finetune_chexpert,3856.59,4083.13,0.435714,5.464394613159441e-05,0.83647,578.2,0.1107
7832,3,finetune_chexpert,3856.8,4082.33,0.419588,5.463530558840575e-05,0.829212,561.2,0.114
7833,3,finetune_chexpert,3856.99,4081.53,0.442232,5.462666426683793e-05,0.954229,582.0,0.11
7834,3,finetune_chexpert,3857.2,4080.73,0.403828,5.4618022167363456e-05,0.774377,568.1,0.1127
7835,3,finetune_chexpert,3857.4,4079.93,0.446913,5.460937929045489e-05,0.824529,584.6,0.1095
7836,3,finetune_chexpert,3857.6,4079.13,0.452728,5.4600735636584796e-05,1.011084,573.1,0.1117
7837,3,finetune_chexpert,3857.81,4078.34,0.424942,5.4592091206225815e-05,0.843142,527.6,0.1213
7838,3,finetune_chexpert,3858.01,4077.54,0.418046,5.458344599985063e-05,0.814449,573.0,0.1117
7839,3,finetune_chexpert,3858.21,4076.74,0.490637,5.4574800017931936e-05,1.035442,573.1,0.1117
7840,3,finetune_chexpert,3858.41,4075.94,0.402891,5.4566153260942503e-05,0.994038,565.3,0.1132
7841,3,finetune_chexpert,3858.63,4075.16,0.394595,5.455750572935514e-05,0.898298,558.4,0.1146
7842,3,finetune_chexpert,3858.83,4074.36,0.422049,5.454885742364267e-05,0.888729,550.5,0.1163
7843,3,finetune_chexpert,3859.03,4073.56,0.378387,5.4540208344278e-05,0.796221,575.3,0.1112
7844,3,finetune_chexpert,3859.23,4072.76,0.440085,5.453155849173403e-05,0.857838,575.6,0.1112
7845,3,finetune_chexpert,3859.44,4071.96,0.459387,5.452290786648375e-05,0.892907,562.9,0.1137
7846,3,finetune_chexpert,3859.64,4071.16,0.420613,5.451425646900016e-05,0.870638,569.5,0.1124
7847,3,finetune_chexpert,3859.84,4070.37,0.427466,5.450560429975631e-05,0.76199,565.9,0.1131
7848,3,finetune_chexpert,3860.04,4069.57,0.384936,5.449695135922532e-05,0.753506,568.6,0.1126
7849,3,finetune_chexpert,3860.24,4068.77,0.486641,5.448829764788032e-05,1.050232,577.6,0.1108
7850,3,finetune_chexpert,3860.44,4067.97,0.389948,5.447964316619447e-05,0.843841,584.8,0.1094
7851,3,finetune_chexpert,3860.65,4067.18,0.379438,5.447098791464101e-05,0.839999,583.1,0.1098
7852,3,finetune_chexpert,3860.85,4066.38,0.46594,5.446233189369321e-05,0.946272,555.5,0.1152
7853,3,finetune_chexpert,3861.05,4065.59,0.384264,5.445367510382435e-05,0.921304,566.8,0.1129
7854,3,finetune_chexpert,3861.26,4064.79,0.410361,5.444501754550782e-05,0.846744,567.9,0.1127
7855,3,finetune_chexpert,3861.45,4063.99,0.390007,5.443635921921697e-05,0.760571,583.1,0.1097
7856,3,finetune_chexpert,3861.66,4063.2,0.450344,5.442770012542525e-05,1.101336,564.8,0.1133
7857,3,finetune_chexpert,3861.86,4062.4,0.426613,5.4419040264606145e-05,0.847734,572.8,0.1117
7858,3,finetune_chexpert,3862.06,4061.6,0.402698,5.441037963723316e-05,0.857471,578.2,0.1107
7859,3,finetune_chexpert,3862.26,4060.81,0.398398,5.440171824377985e-05,0.975732,580.2,0.1103
7860,3,finetune_chexpert,3862.46,4060.01,0.416204,5.4393056084719835e-05,0.800172,573.9,0.1115
7861,3,finetune_chexpert,3862.68,4059.23,0.422968,5.438439316052673e-05,0.897284,555.7,0.1152
7862,3,finetune_chexpert,3862.88,4058.43,0.327972,5.437572947167424e-05,0.785749,581.2,0.1101
7863,3,finetune_chexpert,3863.08,4057.63,0.354082,5.436706501863608e-05,0.76276,580.5,0.1103
7864,3,finetune_chexpert,3863.29,4056.84,0.396769,5.4358399801886025e-05,0.879247,556.9,0.1149
7865,3,finetune_chexpert,3863.49,4056.05,0.415048,5.4349733821897884e-05,0.787815,547.7,0.1168
7866,3,finetune_chexpert,3863.7,4055.27,0.487917,5.4341067079145495e-05,0.933651,535.8,0.1194
7867,3,finetune_chexpert,3863.91,4054.47,0.444399,5.4332399574102776e-05,0.792836,548.0,0.1168
7868,3,finetune_chexpert,3864.11,4053.68,0.415924,5.432373130724364e-05,0.898533,551.1,0.1161
7869,3,finetune_chexpert,3864.31,4052.88,0.412627,5.431506227904207e-05,0.700073,563.9,0.1135
7870,3,finetune_chexpert,3864.51,4052.09,0.38076,5.430639248997209e-05,0.824911,561.5,0.114
7871,3,finetune_chexpert,3864.72,4051.3,0.423501,5.4297721940507754e-05,0.819123,555.8,0.1152
7872,3,finetune_chexpert,3864.92,4050.51,0.43203,5.4289050631123156e-05,0.79935,563.5,0.1136
7873,3,finetune_chexpert,3865.12,4049.71,0.390964,5.4280378562292444e-05,0.788237,583.0,0.1098
7874,3,finetune_chexpert,3865.32,4048.92,0.369409,5.4271705734489805e-05,0.699042,564.9,0.1133
7875,3,finetune_chexpert,3865.53,4048.13,0.418489,5.426303214818947e-05,0.770392,541.5,0.1182
7876,3,finetune_chexpert,3865.74,4047.34,0.401471,5.425435780386572e-05,0.70245,525.6,0.1218
7877,3,finetune_chexpert,3865.94,4046.55,0.384849,5.424568270199282e-05,0.82117,580.6,0.1102
7878,3,finetune_chexpert,3866.14,4045.75,0.414085,5.423700684304514e-05,0.791266,583.9,0.1096
7879,3,finetune_chexpert,3866.35,4044.97,0.377631,5.422833022749709e-05,0.884291,547.9,0.1168
7880,3,finetune_chexpert,3866.55,4044.18,0.425043,5.4219652855823076e-05,0.833428,551.2,0.1161
7881,3,finetune_chexpert,3866.76,4043.39,0.426783,5.4210974728497593e-05,0.966018,547.1,0.117
7882,3,finetune_chexpert,3866.96,4042.6,0.38548,5.420229584599515e-05,0.866144,559.1,0.1145
7883,3,finetune_chexpert,3867.17,4041.81,0.411066,5.419361620879029e-05,0.743678,551.7,0.116
7884,3,finetune_chexpert,3867.37,4041.02,0.461832,5.4184935817357635e-05,1.004855,544.6,0.1175
7885,3,finetune_chexpert,3867.57,4040.22,0.370314,5.4176254672171804e-05,0.811766,569.2,0.1124
7886,3,finetune_chexpert,3867.77,4039.43,0.458321,5.41675727737075e-05,0.946807,578.1,0.1107
7887,3,finetune_chexpert,3867.97,4038.63,0.323535,5.415889012243941e-05,0.834798,589.6,0.1086
7888,3,finetune_chexpert,3868.17,4037.85,0.392547,5.415020671884234e-05,1.017969,563.3,0.1136
7889,3,finetune_chexpert,3868.37,4037.05,0.474075,5.414152256339106e-05,0.869621,585.2,0.1094
7890,3,finetune_chexpert,3868.58,4036.27,0.425943,5.4132837656560424e-05,0.835574,575.1,0.1113
7891,3,finetune_chexpert,3868.79,4035.48,0.396991,5.412415199882533e-05,0.768192,546.6,0.1171
7892,3,finetune_chexpert,3868.99,4034.69,0.366313,5.4115465590660684e-05,0.819174,535.3,0.1196
7893,3,finetune_chexpert,3869.19,4033.9,0.43459,5.410677843254147e-05,0.826827,538.2,0.1189
7894,3,finetune_chexpert,3869.4,4033.11,0.416613,5.4098090524942695e-05,0.8821,536.3,0.1193
7895,3,finetune_chexpert,3869.6,4032.33,0.389877,5.4089401868339404e-05,0.746423,521.2,0.1228
7896,3,finetune_chexpert,3869.79,4031.52,0.363255,5.408071246320671e-05,0.685457,582.5,0.1099
7897,3,finetune_chexpert,3870.0,4030.74,0.424505,5.407202231001972e-05,0.836889,569.2,0.1124
7898,3,finetune_chexpert,3870.2,4029.95,0.463441,5.40633314092536e-05,0.95449,586.0,0.1092
7899,3,finetune_chexpert,3870.4,4029.16,0.420946,5.405463976138359e-05,0.783122,575.9,0.1111
7900,3,finetune_chexpert,3870.61,4028.37,0.446283,5.404594736688493e-05,0.871216,570.8,0.1121
7901,3,finetune_chexpert,3870.82,4027.59,0.419599,5.4037254226232925e-05,0.911342,565.1,0.1132
7902,3,finetune_chexpert,3871.02,4026.8,0.46959,5.402856033990291e-05,0.920799,572.5,0.1118
7903,3,finetune_chexpert,3871.22,4026.01,0.41378,5.401986570837025e-05,0.754016,549.0,0.1166
7904,3,finetune_chexpert,3871.42,4025.22,0.44861,5.401117033211037e-05,0.797326,566.9,0.1129
7905,3,finetune_chexpert,3871.62,4024.43,0.437629,5.400247421159872e-05,0.833256,570.0,0.1123
7906,3,finetune_chexpert,3871.83,4023.64,0.370007,5.3993777347310825e-05,0.659855,556.0,0.1151
7907,3,finetune_chexpert,3872.02,4022.85,0.445887,5.398507973972221e-05,0.890294,584.0,0.1096
7908,3,finetune_chexpert,3872.23,4022.06,0.421693,5.397638138930844e-05,0.806143,571.5,0.112
7909,3,finetune_chexpert,3872.43,4021.28,0.411372,5.3967682296545156e-05,0.773015,578.6,0.1106
7910,3,finetune_chexpert,3872.63,4020.49,0.375838,5.395898246190802e-05,0.783632,585.0,0.1094
7911,3,finetune_chexpert,3872.84,4019.7,0.463691,5.395028188587272e-05,0.735488,571.4,0.112
7912,3,finetune_chexpert,3873.04,4018.91,0.412628,5.394158056891502e-05,0.734456,578.3,0.1107
7913,3,finetune_chexpert,3873.24,4018.12,0.369531,5.393287851151069e-05,0.823794,583.9,0.1096
7914,3,finetune_chexpert,3873.44,4017.34,0.396894,5.392417571413555e-05,0.692882,572.3,0.1118
7915,3,finetune_chexpert,3873.65,4016.56,0.467885,5.391547217726547e-05,0.852095,542.1,0.1181
7916,3,finetune_chexpert,3873.85,4015.76,0.382102,5.390676790137635e-05,0.724544,571.3,0.112
7917,3,finetune_chexpert,3874.05,4014.98,0.38517,5.389806288694416e-05,0.714562,582.6,0.1098
7918,3,finetune_chexpert,3874.25,4014.19,0.44247,5.388935713444485e-05,0.81133,579.7,0.1104
7919,3,finetune_chexpert,3874.46,4013.41,0.454258,5.3880650644354454e-05,0.706955,565.2,0.1132
7920,3,finetune_chexpert,3874.65,4012.62,0.43306,5.3871943417149055e-05,0.927824,583.9,0.1096
7921,3,finetune_chexpert,3874.86,4011.84,0.427783,5.386323545330475e-05,0.738634,588.7,0.1087
7922,3,finetune_chexpert,3875.07,4011.05,0.377428,5.38545267532977e-05,0.703243,573.4,0.1116
7923,3,finetune_chexpert,3875.27,4010.27,0.366331,5.384581731760407e-05,0.790774,578.3,0.1107
7924,3,finetune_chexpert,3875.47,4009.48,0.396125,5.383710714670009e-05,0.821694,578.0,0.1107
7925,3,finetune_chexpert,3875.68,4008.7,0.421846,5.3828396241062036e-05,1.097202,564.4,0.1134
7926,3,finetune_chexpert,3875.88,4007.91,0.362993,5.3819684601166224e-05,0.703937,569.3,0.1124
7927,3,finetune_chexpert,3876.08,4007.12,0.39014,5.381097222748899e-05,0.732443,565.7,0.1131
7928,3,finetune_chexpert,3876.28,4006.34,0.42324,5.380225912050671e-05,0.685539,569.3,0.1124
7929,3,finetune_chexpert,3876.48,4005.55,0.449148,5.379354528069585e-05,1.019406,577.3,0.1109
7930,3,finetune_chexpert,3876.68,4004.77,0.401607,5.378483070853284e-05,0.880478,575.4,0.1112
7931,3,finetune_chexpert,3876.88,4003.98,0.4228,5.37761154044942e-05,0.95961,586.8,0.1091
7932,3,finetune_chexpert,3877.09,4003.2,0.355674,5.376739936905649e-05,0.69067,578.4,0.1106
7933,3,finetune_chexpert,3877.29,4002.41,0.471458,5.375868260269629e-05,1.022982,582.8,0.1098
7934,3,finetune_chexpert,3877.5,4001.63,0.41215,5.374996510589022e-05,0.7769,556.4,0.115
7935,3,finetune_chexpert,3877.7,4000.84,0.419328,5.374124687911496e-05,0.886984,572.5,0.1118
7936,3,finetune_chexpert,3877.9,4000.06,0.430317,5.3732527922847215e-05,0.862473,564.0,0.1135
7937,3,finetune_chexpert,3878.1,3999.28,0.373509,5.372380823756373e-05,0.676677,565.2,0.1132
7938,3,finetune_chexpert,3878.31,3998.49,0.339073,5.371508782374129e-05,0.752693,565.1,0.1133
7939,3,finetune_chexpert,3878.51,3997.72,0.420165,5.370636668185675e-05,0.868339,540.8,0.1184
7940,3,finetune_chexpert,3878.71,3996.93,0.470753,5.369764481238694e-05,0.782323,545.9,0.1172
7941,3,finetune_chexpert,3878.93,3996.16,0.423516,5.3688922215808776e-05,0.780582,539.7,0.1186
7942,3,finetune_chexpert,3879.13,3995.38,0.389551,5.368019889259923e-05,0.989099,550.8,0.1162
7943,3,finetune_chexpert,3879.34,3994.6,0.380068,5.367147484323525e-05,0.758134,529.1,0.121
7944,3,finetune_chexpert,3879.53,3993.81,0.451637,5.36627500681939e-05,0.899597,564.2,0.1134
7945,3,finetune_chexpert,3879.74,3993.03,0.397566,5.3654024567952224e-05,0.680116,561.9,0.1139
7946,3,finetune_chexpert,3879.94,3992.25,0.404565,5.364529834298732e-05,0.804473,540.8,0.1183
7947,3,finetune_chexpert,3880.15,3991.47,0.422166,5.363657139377636e-05,0.929695,534.8,0.1197
7948,3,finetune_chexpert,3880.36,3990.7,0.437534,5.362784372079651e-05,0.884903,506.9,0.1263
7949,3,finetune_chexpert,3880.57,3989.92,0.388279,5.3619115324525004e-05,0.838233,507.5,0.1261
7950,3,finetune_chexpert,3880.78,3989.15,0.374082,5.361038620543909e-05,0.757954,464.1,0.1379
7951,3,finetune_chexpert,3880.98,3988.36,0.427722,5.360165636401611e-05,1.061719,522.7,0.1224
7952,3,finetune_chexpert,3881.17,3987.57,0.409395,5.3592925800733376e-05,0.847575,573.8,0.1115
7953,3,finetune_chexpert,3881.38,3986.79,0.434598,5.3584194516068265e-05,0.822793,558.2,0.1146
7954,3,finetune_chexpert,3881.58,3986.02,0.378016,5.357546251049822e-05,0.837665,538.5,0.1189
7955,3,finetune_chexpert,3881.78,3985.23,0.420821,5.3566729784500675e-05,0.900732,551.6,0.116
7956,3,finetune_chexpert,3881.99,3984.46,0.392316,5.355799633855317e-05,0.702565,532.7,0.1202
7957,3,finetune_chexpert,3882.18,3983.67,0.355638,5.3549262173133225e-05,0.841368,577.4,0.1108
7958,3,finetune_chexpert,3882.39,3982.89,0.412301,5.354052728871839e-05,0.897506,572.6,0.1118
7959,3,finetune_chexpert,3882.59,3982.11,0.432616,5.353179168578634e-05,1.114789,570.7,0.1121
7960,3,finetune_chexpert,3882.79,3981.33,0.390807,5.352305536481469e-05,0.833726,567.0,0.1129
7961,3,finetune_chexpert,3883.0,3980.55,0.354071,5.351431832628116e-05,0.848476,572.1,0.1119
7962,3,finetune_chexpert,3883.21,3979.78,0.438485,5.3505580570663495e-05,0.9033,534.4,0.1198
7963,3,finetune_chexpert,3883.41,3979.0,0.429003,5.349684209843943e-05,0.871388,545.0,0.1174
7964,3,finetune_chexpert,3883.61,3978.21,0.409692,5.348810291008683e-05,0.850378,580.9,0.1102
7965,3,finetune_chexpert,3883.82,3977.44,0.515017,5.34793630060835e-05,1.081714,569.2,0.1124
7966,3,finetune_chexpert,3884.02,3976.66,0.426275,5.347062238690738e-05,0.91854,565.5,0.1132
7967,3,finetune_chexpert,3884.22,3975.88,0.422211,5.346188105303639e-05,0.88782,579.0,0.1105
7968,3,finetune_chexpert,3884.43,3975.11,0.370327,5.3453139004948466e-05,0.791499,526.6,0.1215
7969,3,finetune_chexpert,3884.63,3974.32,0.460897,5.344439624312167e-05,0.830459,552.3,0.1159
7970,3,finetune_chexpert,3884.83,3973.55,0.429592,5.343565276803401e-05,0.959065,553.1,0.1157
7971,3,finetune_chexpert,3885.03,3972.76,0.393007,5.34269085801636e-05,0.84582,578.8,0.1106
7972,3,finetune_chexpert,3885.23,3971.98,0.368927,5.341816367998856e-05,0.768315,578.7,0.1106
7973,3,finetune_chexpert,3885.44,3971.21,0.388443,5.340941806798706e-05,0.785919,571.3,0.112
7974,3,finetune_chexpert,3885.64,3970.43,0.424859,5.34006717446373e-05,1.064212,565.5,0.1132
7975,3,finetune_chexpert,3885.85,3969.66,0.478054,5.339192471041752e-05,0.925041,555.0,0.1153
7976,3,finetune_chexpert,3886.05,3968.88,0.413532,5.3383176965806016e-05,0.753976,562.0,0.1139
7977,3,finetune_chexpert,3886.25,3968.1,0.392873,5.33744285112811e-05,0.896158,556.5,0.115
7978,3,finetune_chexpert,3886.45,3967.32,0.432301,5.336567934732114e-05,0.955788,575.7,0.1112
7979,3,finetune_chexpert,3886.66,3966.54,0.397189,5.3356929474404536e-05,0.776591,569.1,0.1125
7980,3,finetune_chexpert,3886.86,3965.77,0.401479,5.334817889300971e-05,0.911808,568.2,0.1126
7981,3,finetune_chexpert,3887.08,3965.01,0.457473,5.3339427603615174e-05,1.025199,523.4,0.1223
7982,3,finetune_chexpert,3887.28,3964.22,0.426103,5.33306756066994e-05,0.840306,556.3,0.115
7983,3,finetune_chexpert,3887.48,3963.44,0.416639,5.3321922902740985e-05,0.853543,577.3,0.1109
7984,3,finetune_chexpert,3887.68,3962.67,0.416923,5.3313169492218494e-05,0.858685,561.6,0.114
7985,3,finetune_chexpert,3887.88,3961.89,0.434363,5.3304415375610565e-05,0.870184,564.2,0.1134
7986,3,finetune_chexpert,3888.09,3961.12,0.371315,5.329566055339589e-05,0.858414,563.0,0.1137
7987,3,finetune_chexpert,3888.29,3960.34,0.416106,5.3286905026053134e-05,0.814805,573.8,0.1115
7988,3,finetune_chexpert,3888.49,3959.56,0.427085,5.327814879406108e-05,0.769478,568.2,0.1126
7989,3,finetune_chexpert,3888.69,3958.79,0.365439,5.326939185789851e-05,0.809572,562.6,0.1138
7990,3,finetune_chexpert,3888.9,3958.02,0.396247,5.326063421804423e-05,0.834911,534.0,0.1198
7991,3,finetune_chexpert,3889.1,3957.24,0.349442,5.325187587497712e-05,0.714536,548.6,0.1167
7992,3,finetune_chexpert,3889.3,3956.46,0.412838,5.3243116829176086e-05,0.93559,557.1,0.1149
7993,3,finetune_chexpert,3889.51,3955.69,0.456758,5.3234357081120056e-05,0.976741,543.8,0.1177
7994,3,finetune_chexpert,3889.71,3954.91,0.394393,5.3225596631288014e-05,0.775825,547.4,0.1169
7995,3,finetune_chexpert,3889.91,3954.14,0.400647,5.321683548015897e-05,0.97111,523.5,0.1223
7996,3,finetune_chexpert,3890.12,3953.37,0.446123,5.3208073628211996e-05,0.862378,512.1,0.125
7997,3,finetune_chexpert,3890.32,3952.59,0.423874,5.319931107592617e-05,0.954975,534.2,0.1198
7998,3,finetune_chexpert,3890.52,3951.81,0.389906,5.319054782378062e-05,0.742489,539.4,0.1186
7999,3,finetune_chexpert,3890.72,3951.04,0.437255,5.3181783872254525e-05,0.667231,552.4,0.1159
8000,3,finetune_chexpert,3890.93,3950.26,0.405028,5.317301922182709e-05,1.056853,574.6,0.1114
8001,3,finetune_chexpert,3891.2,3949.56,0.469389,5.316425387297758e-05,0.93637,530.0,0.1208
8002,3,finetune_chexpert,3891.4,3948.78,0.428116,5.315548782618525e-05,0.7716,536.2,0.1194
8003,3,finetune_chexpert,3891.6,3948.0,0.472635,5.314672108192943e-05,0.909201,575.5,0.1112
8004,3,finetune_chexpert,3891.8,3947.23,0.450904,5.31379536406895e-05,0.819079,580.8,0.1102
8005,3,finetune_chexpert,3892.0,3946.46,0.377445,5.312918550294484e-05,0.77282,561.2,0.1141
8006,3,finetune_chexpert,3892.2,3945.68,0.468759,5.3120416669174905e-05,0.818345,582.5,0.1099
8007,3,finetune_chexpert,3892.41,3944.91,0.402777,5.311164713985915e-05,0.949553,547.4,0.1169
8008,3,finetune_chexpert,3892.61,3944.14,0.392327,5.3102876915477096e-05,0.728546,546.0,0.1172
8009,3,finetune_chexpert,3892.81,3943.36,0.416944,5.30941059965083e-05,0.780925,558.8,0.1145
8010,3,finetune_chexpert,3893.01,3942.59,0.33999,5.3085334383432345e-05,0.852434,570.1,0.1123
8011,3,finetune_chexpert,3893.22,3941.81,0.398898,5.3076562076728875e-05,0.842448,576.4,0.111
8012,3,finetune_chexpert,3893.42,3941.05,0.439312,5.306778907687753e-05,0.677236,556.0,0.1151
8013,3,finetune_chexpert,3893.62,3940.26,0.360824,5.305901538435803e-05,0.780539,604.9,0.1058
8014,3,finetune_chexpert,3893.82,3939.49,0.406251,5.30502409996501e-05,0.830716,596.9,0.1072
8015,3,finetune_chexpert,3894.03,3938.72,0.418398,5.304146592323353e-05,0.974727,585.3,0.1093
8016,3,finetune_chexpert,3894.22,3937.95,0.461157,5.303269015558814e-05,0.815529,608.0,0.1053
8017,3,finetune_chexpert,3894.43,3937.17,0.443714,5.302391369719378e-05,0.805961,605.4,0.1057
8018,3,finetune_chexpert,3894.63,3936.4,0.435868,5.3015136548530336e-05,0.993041,606.0,0.1056
8019,3,finetune_chexpert,3894.84,3935.63,0.418692,5.300635871007774e-05,0.882419,586.5,0.1091
8020,3,finetune_chexpert,3895.04,3934.86,0.474974,5.2997580182315976e-05,0.800271,605.7,0.1057
8021,3,finetune_chexpert,3895.25,3934.1,0.391125,5.298880096572503e-05,0.70717,600.3,0.1066
8022,3,finetune_chexpert,3895.45,3933.33,0.435232,5.298002106078496e-05,0.981589,598.1,0.107
8023,3,finetune_chexpert,3895.65,3932.55,0.42873,5.2971240467975825e-05,0.85589,606.0,0.1056
8024,3,finetune_chexpert,3895.85,3931.78,0.417421,5.2962459187777766e-05,1.048881,601.3,0.1064
8025,3,finetune_chexpert,3896.05,3931.01,0.403172,5.295367722067093e-05,0.744205,607.2,0.1054
8026,3,finetune_chexpert,3896.26,3930.24,0.428653,5.294489456713551e-05,0.829822,603.2,0.1061
8027,3,finetune_chexpert,3896.46,3929.47,0.383722,5.293611122765174e-05,0.818698,594.7,0.1076
8028,3,finetune_chexpert,3896.66,3928.7,0.393248,5.292732720269988e-05,1.135084,606.6,0.1055
8029,3,finetune_chexpert,3896.87,3927.93,0.403026,5.291854249276024e-05,0.940507,602.3,0.1063
8030,3,finetune_chexpert,3897.07,3927.16,0.433992,5.2909757098313165e-05,1.090737,607.1,0.1054
8031,3,finetune_chexpert,3897.27,3926.39,0.448198,5.290097101983904e-05,0.7319,608.2,0.1052
8032,3,finetune_chexpert,3897.47,3925.62,0.412483,5.289218425781828e-05,0.692837,608.2,0.1052
8033,3,finetune_chexpert,3897.67,3924.85,0.391227,5.288339681273134e-05,0.701984,614.9,0.1041
8034,3,finetune_chexpert,3897.87,3924.07,0.394714,5.2874608685058705e-05,0.871764,631.4,0.1014
8035,3,finetune_chexpert,3898.07,3923.3,0.403336,5.286581987528091e-05,0.777075,640.3,0.1
8036,3,finetune_chexpert,3898.28,3922.54,0.438363,5.285703038387854e-05,0.808987,607.8,0.1053
8037,3,finetune_chexpert,3898.48,3921.77,0.398595,5.2848240211332175e-05,0.764215,619.5,0.1033
8038,3,finetune_chexpert,3898.69,3921.0,0.40367,5.283944935812246e-05,0.927664,615.3,0.104
8039,3,finetune_chexpert,3898.89,3920.23,0.402204,5.283065782473011e-05,0.732186,618.5,0.1035
8040,3,finetune_chexpert,3899.09,3919.46,0.452191,5.2821865611635784e-05,1.185741,617.0,0.1037
8041,3,finetune_chexpert,3899.3,3918.69,0.325935,5.281307271932028e-05,0.811325,611.6,0.1046
8042,3,finetune_chexpert,3899.5,3917.93,0.411789,5.280427914826438e-05,0.887286,613.3,0.1044
8043,3,finetune_chexpert,3899.7,3917.16,0.347555,5.279548489894889e-05,0.752212,608.5,0.1052
8044,3,finetune_chexpert,3899.91,3916.39,0.402193,5.27866899718547e-05,1.044075,612.1,0.1046
8045,3,finetune_chexpert,3900.11,3915.62,0.366394,5.27778943674627e-05,0.758568,610.5,0.1048
8046,3,finetune_chexpert,3900.31,3914.86,0.384674,5.276909808625383e-05,0.76916,602.6,0.1062
8047,3,finetune_chexpert,3900.52,3914.09,0.462277,5.2760301128709075e-05,1.003368,607.3,0.1054
8048,3,finetune_chexpert,3900.72,3913.32,0.385173,5.275150349530943e-05,0.787584,607.1,0.1054
8049,3,finetune_chexpert,3900.92,3912.55,0.42097,5.2742705186535973e-05,1.026497,611.6,0.1046
8050,3,finetune_chexpert,3901.12,3911.79,0.452411,5.2733906202869754e-05,0.911947,610.9,0.1048
8051,3,finetune_chexpert,3901.33,3911.02,0.397969,5.272510654479193e-05,0.80249,608.0,0.1053
8052,3,finetune_chexpert,3901.53,3910.25,0.459377,5.271630621278365e-05,1.034417,613.1,0.1044
8053,3,finetune_chexpert,3901.73,3909.48,0.439509,5.2707505207326096e-05,0.880517,620.7,0.1031
8054,3,finetune_chexpert,3901.94,3908.72,0.36983,5.2698703528900524e-05,0.978435,616.0,0.1039
8055,3,finetune_chexpert,3902.14,3907.95,0.402672,5.26899011779882e-05,1.03321,615.1,0.104
8056,3,finetune_chexpert,3902.34,3907.19,0.416539,5.268109815507043e-05,0.857057,605.3,0.1057
8057,3,finetune_chexpert,3902.54,3906.42,0.415784,5.267229446062856e-05,0.947557,614.8,0.1041
8058,3,finetune_chexpert,3902.75,3905.65,0.439353,5.2663490095143966e-05,0.750012,609.9,0.1049
