step,epoch,stage,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step
8120,7,pretrain_chestxray14,6930.37,4045.56,0.010443,3.6621055146873085e-05,1.174159,716.1,0.0894
8121,7,pretrain_chestxray14,6931.84,4045.07,0.013985,3.6608158551789095e-05,1.076002,712.7,0.0898
8122,7,pretrain_chestxray14,6932.02,4043.82,0.017943,3.659526298021633e-05,0.810796,727.8,0.0879
8123,7,pretrain_chestxray14,6933.11,4043.1,0.009215,3.658236843310487e-05,0.753345,663.5,0.0965
8124,7,pretrain_chestxray14,6933.29,4041.86,0.012284,3.6569474911404786e-05,0.9264,728.0,0.0879
8125,7,pretrain_chestxray14,6933.47,4040.61,0.043677,3.6556582416066005e-05,1.969211,707.4,0.0905
8126,7,pretrain_chestxray14,6933.66,4039.37,0.007203,3.654369094803842e-05,0.964736,697.4,0.0918
8127,7,pretrain_chestxray14,6933.84,4038.13,0.014015,3.653080050827184e-05,0.969322,730.0,0.0877
8128,7,pretrain_chestxray14,6934.03,4036.89,0.009846,3.651791109771597e-05,0.757423,681.6,0.0939
8129,7,pretrain_chestxray14,6934.23,4035.65,0.019257,3.6505022717320514e-05,0.885093,649.5,0.0985
8130,7,pretrain_chestxray14,6935.53,4035.06,0.016385,3.6492135368035014e-05,1.133044,713.7,0.0897
8131,7,pretrain_chestxray14,6935.71,4033.82,0.012492,3.647924905080898e-05,0.805244,704.3,0.0909
8132,7,pretrain_chestxray14,6935.9,4032.58,0.028324,3.646636376659185e-05,0.743229,720.0,0.0889
8133,7,pretrain_chestxray14,6936.09,4031.34,0.017098,3.645347951633294e-05,0.792755,673.0,0.0951
8134,7,pretrain_chestxray14,6936.27,4030.1,0.011024,3.6440596300981584e-05,0.877298,721.9,0.0887
8135,7,pretrain_chestxray14,6936.46,4028.86,0.010053,3.642771412148695e-05,0.696527,716.2,0.0894
8136,7,pretrain_chestxray14,6936.64,4027.62,0.015031,3.641483297879815e-05,0.963722,704.6,0.0908
8137,7,pretrain_chestxray14,6941.39,4029.02,0.03047,3.640195287386424e-05,1.782002,602.3,0.1063
8138,7,pretrain_chestxray14,6941.58,4027.79,0.007828,3.6389073807634165e-05,0.635755,708.1,0.0904
8139,7,pretrain_chestxray14,6944.81,4028.32,0.016952,3.6376195781056865e-05,0.874557,652.8,0.098
8140,7,pretrain_chestxray14,6945.01,4027.08,0.016892,3.6363318795081124e-05,0.843579,731.9,0.0874
8141,7,pretrain_chestxray14,6945.2,4025.85,0.00687,3.63504428506557e-05,0.525377,719.9,0.0889
8142,7,pretrain_chestxray14,6945.39,4024.61,0.003599,3.6337567948729246e-05,0.262749,728.9,0.0878
8143,7,pretrain_chestxray14,6945.58,4023.37,0.015772,3.632469409025032e-05,0.868357,713.7,0.0897
8144,7,pretrain_chestxray14,6945.76,4022.13,0.022413,3.631182127616749e-05,1.085963,717.1,0.0892
8145,7,pretrain_chestxray14,6945.94,4020.89,0.01135,3.629894950742914e-05,0.814253,726.4,0.0881
8146,7,pretrain_chestxray14,6946.13,4019.65,0.010383,3.6286078784983655e-05,0.928233,727.5,0.088
8147,7,pretrain_chestxray14,6946.31,4018.41,0.025263,3.627320910977929e-05,1.779525,726.0,0.0882
8148,7,pretrain_chestxray14,6946.49,4017.17,0.003968,3.626034048276426e-05,0.264002,728.9,0.0878
8149,7,pretrain_chestxray14,6946.68,4015.93,0.034351,3.6247472904886685e-05,2.165735,736.7,0.0869
8150,7,pretrain_chestxray14,6946.87,4014.69,0.004759,3.623460637709459e-05,0.30588,728.5,0.0879
8151,7,pretrain_chestxray14,6947.05,4013.46,0.010129,3.622174090033599e-05,0.767903,698.2,0.0917
8152,7,pretrain_chestxray14,6947.24,4012.22,0.009239,3.6208876475558746e-05,0.724433,726.6,0.0881
8153,7,pretrain_chestxray14,6950.33,4012.66,0.005657,3.6196013103710666e-05,0.707989,653.6,0.0979
8154,7,pretrain_chestxray14,6950.56,4011.44,0.008387,3.6183150785739515e-05,0.597586,590.7,0.1083
8155,7,pretrain_chestxray14,6953.31,4011.69,0.01486,3.617028952259291e-05,1.100803,606.2,0.1056
8156,7,pretrain_chestxray14,6953.5,4010.45,0.003109,3.615742931521848e-05,0.288305,722.0,0.0886
8157,7,pretrain_chestxray14,6953.69,4009.22,0.027539,3.6144570164563706e-05,1.622337,682.5,0.0938
8158,7,pretrain_chestxray14,6953.87,4007.98,0.010193,3.6131712071575996e-05,0.805437,720.6,0.0888
8159,7,pretrain_chestxray14,6954.05,4006.74,0.013237,3.611885503720273e-05,0.759437,737.2,0.0868
8160,7,pretrain_chestxray14,6954.24,4005.51,0.008122,3.6105999062391146e-05,0.55747,686.0,0.0933
8161,7,pretrain_chestxray14,6954.43,4004.27,0.01978,3.6093144148088466e-05,0.761928,723.2,0.0885
8162,7,pretrain_chestxray14,6956.15,4003.92,0.009326,3.608029029524178e-05,0.686689,700.3,0.0914
8163,7,pretrain_chestxray14,6956.33,4002.68,0.016227,3.6067437504798136e-05,0.731733,723.9,0.0884
8164,7,pretrain_chestxray14,6956.52,4001.45,0.006232,3.605458577770449e-05,0.569784,718.9,0.089
8165,7,pretrain_chestxray14,6956.71,4000.21,0.008503,3.6041735114907704e-05,0.83725,702.7,0.0911
8166,7,pretrain_chestxray14,6956.9,3998.98,0.010683,3.602888551735461e-05,0.838897,692.9,0.0924
8167,7,pretrain_chestxray14,6957.08,3997.75,0.005339,3.6016036985991894e-05,0.411064,680.1,0.0941
8168,7,pretrain_chestxray14,6957.27,3996.51,0.035401,3.6003189521766235e-05,1.632245,708.6,0.0903
8169,7,pretrain_chestxray14,6965.85,4000.1,0.011436,3.599034312562418e-05,1.014388,633.0,0.1011
8170,7,pretrain_chestxray14,6966.07,3998.88,0.014686,3.5977497798512194e-05,0.80116,655.1,0.0977
8171,7,pretrain_chestxray14,6966.25,3997.64,0.003073,3.596465354137672e-05,0.370166,721.3,0.0887
8172,7,pretrain_chestxray14,6966.45,3996.42,0.006168,3.5951810355164057e-05,0.330149,639.4,0.1001
8173,7,pretrain_chestxray14,6966.64,3995.19,0.005798,3.593896824082049e-05,0.539564,603.1,0.1061
8174,7,pretrain_chestxray14,6966.81,3993.94,0.008013,3.592612719929215e-05,0.498782,694.8,0.0921
8175,7,pretrain_chestxray14,6967.01,3992.71,0.017668,3.591328723152513e-05,0.94221,643.5,0.0995
8176,7,pretrain_chestxray14,6967.19,3991.48,0.006584,3.590044833846548e-05,0.548637,685.1,0.0934
8177,7,pretrain_chestxray14,6967.37,3990.24,0.017258,3.588761052105909e-05,1.332173,709.3,0.0902
8178,7,pretrain_chestxray14,6967.56,3989.01,0.012773,3.5874773780251864e-05,1.196297,717.7,0.0892
8179,7,pretrain_chestxray14,6967.75,3987.78,0.009516,3.5861938116989535e-05,0.878531,684.3,0.0935
8180,7,pretrain_chestxray14,6967.93,3986.54,0.014774,3.584910353221779e-05,0.888882,674.4,0.0949
8181,7,pretrain_chestxray14,6968.13,3985.32,0.05062,3.583627002688228e-05,1.845073,691.8,0.0925
8182,7,pretrain_chestxray14,6968.31,3984.08,0.00729,3.582343760192852e-05,0.738094,689.3,0.0929
8183,7,pretrain_chestxray14,6968.49,3982.85,0.019692,3.581060625830199e-05,1.181124,727.1,0.088
8184,7,pretrain_chestxray14,6968.69,3981.62,0.014743,3.5797775996948024e-05,1.231509,671.9,0.0953
8185,7,pretrain_chestxray14,6974.59,3983.66,0.01176,3.5784946818811954e-05,0.849434,610.2,0.1049
8186,7,pretrain_chestxray14,6974.8,3982.44,0.010718,3.577211872483899e-05,0.664943,661.1,0.0968
8187,7,pretrain_chestxray14,6974.98,3981.2,0.010138,3.575929171597425e-05,0.408867,725.4,0.0882
8188,7,pretrain_chestxray14,6975.16,3979.97,0.013656,3.574646579316282e-05,1.11274,737.2,0.0868
8189,7,pretrain_chestxray14,6975.35,3978.73,0.02913,3.573364095734966e-05,1.519907,726.8,0.0881
8190,7,pretrain_chestxray14,6975.53,3977.5,0.006779,3.5720817209479676e-05,0.703417,727.2,0.088
8191,7,pretrain_chestxray14,6975.72,3976.27,0.020645,3.5707994550497684e-05,1.430028,717.2,0.0892
8192,7,pretrain_chestxray14,6975.9,3975.04,0.006702,3.56951729813484e-05,0.63442,737.3,0.0868
8193,7,pretrain_chestxray14,6976.09,3973.81,0.010331,3.568235250297651e-05,1.464561,680.4,0.0941
8194,7,pretrain_chestxray14,6976.28,3972.58,0.024441,3.566953311632658e-05,0.951161,674.7,0.0949
8195,7,pretrain_chestxray14,6976.46,3971.35,0.007133,3.56567148223431e-05,0.556594,677.0,0.0945
8196,7,pretrain_chestxray14,6976.65,3970.12,0.010406,3.56438976219705e-05,0.986422,658.0,0.0973
8197,7,pretrain_chestxray14,6976.83,3968.89,0.035498,3.5631081516153085e-05,1.313101,716.3,0.0893
8198,7,pretrain_chestxray14,6977.02,3967.66,0.012822,3.561826650583514e-05,0.904562,680.4,0.0941
8199,7,pretrain_chestxray14,6977.2,3966.43,0.00947,3.560545259196082e-05,0.748732,705.2,0.0908
8200,7,pretrain_chestxray14,6977.39,3965.2,0.022643,3.559263977547424e-05,1.635068,714.0,0.0896
8201,7,pretrain_chestxray14,6983.6,3967.39,0.00605,3.557982805731939e-05,0.37715,633.4,0.101
8202,7,pretrain_chestxray14,6983.81,3966.18,0.011278,3.556701743844019e-05,0.802191,655.1,0.0977
8203,7,pretrain_chestxray14,6983.99,3964.94,0.011059,3.5554207919780526e-05,0.893496,723.4,0.0885
8204,7,pretrain_chestxray14,6984.18,3963.72,0.007716,3.5541399502284136e-05,1.004665,725.2,0.0882
8205,7,pretrain_chestxray14,6984.36,3962.49,0.010303,3.5528592186894725e-05,0.869341,705.0,0.0908
8206,7,pretrain_chestxray14,6984.55,3961.26,0.017152,3.551578597455588e-05,1.424991,718.6,0.0891
8207,7,pretrain_chestxray14,6984.74,3960.03,0.011473,3.550298086621116e-05,1.062727,692.9,0.0924
8208,7,pretrain_chestxray14,6984.92,3958.8,0.009771,3.549017686280399e-05,0.819546,717.4,0.0892
8209,7,pretrain_chestxray14,6985.1,3957.57,0.022533,3.5477373965277716e-05,0.973044,703.1,0.091
8210,7,pretrain_chestxray14,6985.37,3956.39,0.018588,3.546457217457565e-05,1.648889,418.3,0.153
8211,7,pretrain_chestxray14,6985.53,3955.15,0.01025,3.545177149164095e-05,0.689356,703.7,0.091
8212,7,pretrain_chestxray14,6985.73,3953.93,0.011351,3.543897191741678e-05,1.499049,633.1,0.1011
8213,7,pretrain_chestxray14,6985.91,3952.7,0.024303,3.542617345284616e-05,0.874884,666.0,0.0961
8214,7,pretrain_chestxray14,6986.1,3951.48,0.008473,3.541337609887202e-05,0.569833,659.1,0.0971
8215,7,pretrain_chestxray14,6986.28,3950.25,0.026139,3.5400579856437266e-05,1.406016,697.6,0.0917
8216,7,pretrain_chestxray14,6986.46,3949.02,0.025728,3.538778472648465e-05,0.955453,720.3,0.0889
8217,7,pretrain_chestxray14,6992.61,3951.16,0.011447,3.537499070995694e-05,0.857141,639.2,0.1001
8218,7,pretrain_chestxray14,6992.8,3949.93,0.009356,3.536219780779672e-05,0.969005,724.4,0.0884
8219,7,pretrain_chestxray14,6992.98,3948.71,0.008913,3.534940602094653e-05,0.584553,699.2,0.0915
8220,7,pretrain_chestxray14,6993.28,3947.55,0.006433,3.533661535034886e-05,0.545644,352.7,0.1814
8221,7,pretrain_chestxray14,6993.48,3946.32,0.0091,3.532382579694605e-05,0.621237,688.2,0.093
8222,7,pretrain_chestxray14,6993.67,3945.1,0.018578,3.531103736168045e-05,1.181673,622.3,0.1028
8223,7,pretrain_chestxray14,6993.84,3943.87,0.013285,3.529825004549424e-05,0.759251,709.8,0.0902
8224,7,pretrain_chestxray14,6994.05,3942.66,0.010796,3.5285463849329536e-05,0.802142,603.9,0.106
8225,7,pretrain_chestxray14,6994.22,3941.43,0.00985,3.5272678774128434e-05,0.745984,664.9,0.0963
8226,7,pretrain_chestxray14,6994.4,3940.2,0.01592,3.525989482083288e-05,1.194611,729.1,0.0878
8227,7,pretrain_chestxray14,6994.59,3938.98,0.010492,3.524711199038476e-05,0.665307,672.6,0.0952
8228,7,pretrain_chestxray14,6994.78,3937.75,0.008826,3.523433028372586e-05,0.666048,710.7,0.09
8229,7,pretrain_chestxray14,6994.97,3936.53,0.024735,3.5221549701797936e-05,1.367546,674.7,0.0949
8230,7,pretrain_chestxray14,6995.16,3935.31,0.035809,3.520877024554261e-05,0.994088,660.7,0.0969
8231,7,pretrain_chestxray14,6995.34,3934.08,0.016581,3.5195991915901424e-05,1.105241,695.0,0.0921
8232,7,pretrain_chestxray14,6995.96,3933.1,0.010653,3.518321471381586e-05,1.229596,690.0,0.0928
8233,7,pretrain_chestxray14,7001.65,3934.97,0.012253,3.517043864022728e-05,0.809355,652.5,0.0981
8234,7,pretrain_chestxray14,7001.85,3933.76,0.011718,3.515766369607703e-05,1.081829,742.5,0.0862
8235,7,pretrain_chestxray14,7002.04,3932.53,0.029879,3.514488988230631e-05,1.737528,700.1,0.0914
8236,7,pretrain_chestxray14,7002.22,3931.31,0.001872,3.5132117199856253e-05,0.129173,716.0,0.0894
8237,7,pretrain_chestxray14,7002.41,3930.09,0.021604,3.511934564966793e-05,1.123676,669.8,0.0955
8238,7,pretrain_chestxray14,7002.61,3928.87,0.002517,3.510657523268229e-05,0.221929,611.2,0.1047
8239,7,pretrain_chestxray14,7002.8,3927.65,0.012649,3.5093805949840236e-05,1.445345,630.8,0.1015
8240,7,pretrain_chestxray14,7002.97,3926.42,0.007168,3.508103780208259e-05,0.765408,688.6,0.0929
8241,7,pretrain_chestxray14,7003.17,3925.21,0.018526,3.506827079035003e-05,1.408515,684.9,0.0935
8242,7,pretrain_chestxray14,7003.35,3923.99,0.004002,3.505550491558323e-05,0.632011,698.7,0.0916
8243,7,pretrain_chestxray14,7003.55,3922.77,0.015409,3.5042740178722704e-05,1.033139,632.1,0.1012
8244,7,pretrain_chestxray14,7003.74,3921.55,0.025627,3.502997658070898e-05,0.927563,591.5,0.1082
8245,7,pretrain_chestxray14,7003.92,3920.33,0.009204,3.50172141224824e-05,1.199663,683.2,0.0937
8246,7,pretrain_chestxray14,7004.1,3919.1,0.040064,3.5004452804983266e-05,2.124628,674.6,0.0949
8247,7,pretrain_chestxray14,7004.29,3917.88,0.012118,3.499169262915182e-05,0.783373,695.0,0.0921
8248,7,pretrain_chestxray14,7007.4,3918.3,0.017952,3.4978933595928155e-05,0.612074,645.9,0.0991
8249,7,pretrain_chestxray14,7011.91,3919.49,0.011185,3.496617570625236e-05,0.683687,623.0,0.1027
8250,7,pretrain_chestxray14,7012.11,3918.28,0.007813,3.495341896106438e-05,0.454855,703.5,0.091
8251,7,pretrain_chestxray14,7012.3,3917.06,0.006851,3.494066336130411e-05,0.614484,660.9,0.0968
8252,7,pretrain_chestxray14,7012.48,3915.84,0.01374,3.492790890791133e-05,0.688504,721.6,0.0887
8253,7,pretrain_chestxray14,7012.66,3914.62,0.005082,3.491515560182575e-05,0.391558,727.7,0.0879
8254,7,pretrain_chestxray14,7012.85,3913.4,0.010201,3.490240344398702e-05,1.259457,705.4,0.0907
8255,7,pretrain_chestxray14,7013.04,3912.18,0.014596,3.488965243533466e-05,0.566257,676.5,0.0946
8256,7,pretrain_chestxray14,7013.22,3910.96,0.018944,3.487690257680814e-05,1.295647,725.4,0.0882
8257,7,pretrain_chestxray14,7013.41,3909.74,0.00844,3.486415386934684e-05,0.639948,690.1,0.0927
8258,7,pretrain_chestxray14,7013.6,3908.52,0.016884,3.485140631389002e-05,1.014331,683.1,0.0937
8259,7,pretrain_chestxray14,7013.78,3907.3,0.019254,3.483865991137692e-05,1.097826,726.9,0.088
8260,7,pretrain_chestxray14,7013.96,3906.08,0.019199,3.482591466274661e-05,1.532924,727.2,0.088
8261,7,pretrain_chestxray14,7014.15,3904.86,0.005756,3.481317056893818e-05,0.360182,733.6,0.0872
8262,7,pretrain_chestxray14,7014.34,3903.65,0.018132,3.480042763089055e-05,1.748394,734.8,0.0871
8263,7,pretrain_chestxray14,7014.52,3902.43,0.020237,3.478768584954257e-05,1.218697,722.1,0.0886
8264,7,pretrain_chestxray14,7015.91,3901.88,0.006095,3.4774945225833046e-05,0.597401,710.6,0.0901
8265,7,pretrain_chestxray14,7021.35,3903.58,0.014024,3.476220576070063e-05,1.387734,615.1,0.104
8266,7,pretrain_chestxray14,7021.56,3902.38,0.035588,3.474946745508399e-05,1.429325,701.7,0.0912
8267,7,pretrain_chestxray14,7021.75,3901.16,0.015899,3.473673030992161e-05,1.427644,681.2,0.094
8268,7,pretrain_chestxray14,7021.94,3899.94,0.008399,3.472399432615192e-05,0.851362,676.3,0.0946
8269,7,pretrain_chestxray14,7022.12,3898.72,0.010267,3.471125950471329e-05,0.660871,722.6,0.0886
8270,7,pretrain_chestxray14,7022.31,3897.51,0.018912,3.469852584654396e-05,1.267779,637.4,0.1004
8271,7,pretrain_chestxray14,7022.5,3896.29,0.007205,3.4685793352582153e-05,0.519125,671.2,0.0953
8272,7,pretrain_chestxray14,7022.68,3895.07,0.030769,3.467306202376593e-05,1.36508,713.7,0.0897
8273,7,pretrain_chestxray14,7022.87,3893.86,0.00598,3.4660331861033306e-05,0.627165,620.5,0.1031
8274,7,pretrain_chestxray14,7023.06,3892.64,0.01522,3.464760286532221e-05,1.246307,693.4,0.0923
8275,7,pretrain_chestxray14,7023.24,3891.43,0.016123,3.4634875037570446e-05,1.232573,690.4,0.0927
8276,7,pretrain_chestxray14,7023.43,3890.21,0.020375,3.4622148378715817e-05,1.128997,685.4,0.0934
8277,7,pretrain_chestxray14,7023.61,3888.99,0.001751,3.4609422889695945e-05,0.127031,716.3,0.0894
8278,7,pretrain_chestxray14,7023.8,3887.78,0.010589,3.4596698571448435e-05,0.947919,681.2,0.094
8279,7,pretrain_chestxray14,7023.99,3886.57,0.006414,3.4583975424910755e-05,0.656455,652.0,0.0982
8280,7,pretrain_chestxray14,7026.26,3886.51,0.029923,3.457125345102031e-05,1.436445,662.7,0.0966
8281,7,pretrain_chestxray14,7030.38,3887.47,0.007492,3.455853265071444e-05,0.488039,652.9,0.098
8282,7,pretrain_chestxray14,7030.59,3886.26,0.012566,3.4545813024930354e-05,1.037855,692.5,0.0924
8283,7,pretrain_chestxray14,7030.77,3885.05,0.010146,3.4533094574605223e-05,0.991045,711.7,0.0899
8284,7,pretrain_chestxray14,7030.96,3883.83,0.039853,3.45203773006761e-05,1.399954,719.9,0.0889
8285,7,pretrain_chestxray14,7031.15,3882.62,0.019785,3.450766120407993e-05,1.166327,650.9,0.0983
8286,7,pretrain_chestxray14,7031.33,3881.4,0.007879,3.449494628575363e-05,0.582355,699.0,0.0916
8287,7,pretrain_chestxray14,7031.53,3880.19,0.019176,3.448223254663398e-05,1.599561,644.8,0.0993
8288,7,pretrain_chestxray14,7031.72,3878.98,0.015777,3.4469519987657714e-05,1.47735,633.8,0.101
8289,7,pretrain_chestxray14,7031.9,3877.77,0.017411,3.445680860976144e-05,0.955147,680.8,0.094
8290,7,pretrain_chestxray14,7032.09,3876.56,0.012682,3.444409841388169e-05,0.859263,659.4,0.0971
8291,7,pretrain_chestxray14,7032.27,3875.34,0.012986,3.443138940095493e-05,0.639415,695.6,0.092
8292,7,pretrain_chestxray14,7032.46,3874.13,0.02044,3.441868157191752e-05,1.213411,674.7,0.0949
8293,7,pretrain_chestxray14,7032.65,3872.92,0.010855,3.440597492770574e-05,1.04662,682.2,0.0938
8294,7,pretrain_chestxray14,7032.83,3871.7,0.01873,3.439326946925577e-05,1.19758,684.7,0.0935
8295,7,pretrain_chestxray14,7033.01,3870.49,0.008089,3.438056519750372e-05,0.65055,711.8,0.0899
8296,7,pretrain_chestxray14,7034.92,3870.22,0.030941,3.43678621133856e-05,1.678177,630.7,0.1015
8297,7,pretrain_chestxray14,7038.53,3870.9,0.023422,3.4355160217837314e-05,2.569293,593.5,0.1078
8298,7,pretrain_chestxray14,7038.74,3869.7,0.009979,3.434245951179475e-05,1.116348,629.5,0.1017
8299,7,pretrain_chestxray14,7038.92,3868.48,0.003849,3.432975999619362e-05,0.246508,689.7,0.0928
8300,7,pretrain_chestxray14,7039.1,3867.27,0.003727,3.431706167196961e-05,0.279613,712.1,0.0899
8301,7,pretrain_chestxray14,7039.3,3866.06,0.013058,3.4304364540058305e-05,0.932598,698.5,0.0916
8302,7,pretrain_chestxray14,7039.49,3864.85,0.026538,3.429166860139514e-05,1.17819,660.0,0.097
8303,7,pretrain_chestxray14,7039.67,3863.63,0.022714,3.427897385691558e-05,1.264382,707.7,0.0904
8304,7,pretrain_chestxray14,7039.85,3862.42,0.005337,3.42662803075549e-05,0.405447,720.6,0.0888
8305,7,pretrain_chestxray14,7040.03,3861.21,0.007188,3.425358795424833e-05,0.50424,732.1,0.0874
8306,7,pretrain_chestxray14,7040.22,3860.0,0.010667,3.4240896797931025e-05,0.847419,720.0,0.0889
8307,7,pretrain_chestxray14,7040.41,3858.79,0.008877,3.4228206839537995e-05,0.608465,683.2,0.0937
8308,7,pretrain_chestxray14,7040.6,3857.58,0.013309,3.421551808000425e-05,0.921832,676.7,0.0946
8309,7,pretrain_chestxray14,7040.8,3856.38,0.003944,3.420283052026462e-05,0.279225,585.7,0.1093
8310,7,pretrain_chestxray14,7040.98,3855.17,0.018592,3.4190144161253914e-05,1.247693,627.3,0.102
8311,7,pretrain_chestxray14,7041.16,3853.96,0.007256,3.417745900390682e-05,0.597798,696.7,0.0919
8312,7,pretrain_chestxray14,7042.73,3853.51,0.011446,3.416477504915791e-05,0.704856,651.4,0.0983
8313,7,pretrain_chestxray14,7048.19,3855.18,0.018855,3.415209229794176e-05,0.971847,626.9,0.1021
8314,7,pretrain_chestxray14,7048.39,3853.98,0.005352,3.413941075119276e-05,0.47577,691.4,0.0926
8315,7,pretrain_chestxray14,7048.58,3852.77,0.028294,3.412673040984527e-05,2.162621,668.2,0.0958
8316,7,pretrain_chestxray14,7048.76,3851.56,0.008024,3.411405127483352e-05,0.713422,715.1,0.0895
8317,7,pretrain_chestxray14,7048.94,3850.35,0.022105,3.41013733470917e-05,1.045725,724.5,0.0883
8318,7,pretrain_chestxray14,7049.13,3849.14,0.011841,3.408869662755387e-05,1.005036,709.6,0.0902
8319,7,pretrain_chestxray14,7049.31,3847.93,0.014751,3.4076021117153995e-05,1.021954,708.3,0.0904
8320,7,pretrain_chestxray14,7049.5,3846.72,0.009405,3.4063346816826006e-05,0.960369,702.7,0.0911
8321,7,pretrain_chestxray14,7049.7,3845.52,0.01688,3.405067372750367e-05,1.343255,694.0,0.0922
8322,7,pretrain_chestxray14,7049.88,3844.31,0.01113,3.4038001850120746e-05,0.799844,713.3,0.0897
8323,7,pretrain_chestxray14,7050.06,3843.1,0.00587,3.402533118561084e-05,0.433394,723.9,0.0884
8324,7,pretrain_chestxray14,7050.28,3841.91,0.012628,3.401266173490748e-05,0.842339,549.6,0.1164
8325,7,pretrain_chestxray14,7050.46,3840.7,0.008071,3.399999349894414e-05,0.577745,578.2,0.1107
8326,7,pretrain_chestxray14,7050.64,3839.49,0.005119,3.398732647865415e-05,0.364288,695.5,0.092
8327,7,pretrain_chestxray14,7050.82,3838.28,0.020761,3.3974660674970804e-05,1.593737,718.4,0.0891
8328,7,pretrain_chestxray14,7051.54,3837.37,0.012145,3.396199608882729e-05,0.998155,625.0,0.1024
8329,7,pretrain_chestxray14,7056.32,3838.66,0.003655,3.394933272115666e-05,0.258069,656.1,0.0975
8330,7,pretrain_chestxray14,7056.52,3837.46,0.010121,3.3936670572891955e-05,0.914593,649.4,0.0986
8331,7,pretrain_chestxray14,7056.71,3836.26,0.008683,3.392400964496605e-05,0.65575,728.7,0.0878
8332,7,pretrain_chestxray14,7056.9,3835.05,0.012148,3.39113499383118e-05,1.09484,727.8,0.0879
8333,7,pretrain_chestxray14,7057.08,3833.84,0.004087,3.389869145386192e-05,0.401062,723.9,0.0884
8334,7,pretrain_chestxray14,7057.27,3832.64,0.005815,3.3886034192549034e-05,0.518493,716.4,0.0893
8335,7,pretrain_chestxray14,7057.45,3831.43,0.004571,3.3873378155305734e-05,0.547762,696.8,0.0918
8336,7,pretrain_chestxray14,7057.64,3830.23,0.008313,3.386072334306444e-05,0.653063,692.3,0.0924
8337,7,pretrain_chestxray14,7057.82,3829.02,0.012153,3.384806975675756e-05,1.048436,728.4,0.0879
8338,7,pretrain_chestxray14,7059.17,3828.45,0.014704,3.383541739731732e-05,1.148603,679.7,0.0942
8339,7,pretrain_chestxray14,7059.36,3827.24,0.021018,3.382276626567597e-05,1.11757,717.6,0.0892
8340,7,pretrain_chestxray14,7059.55,3826.04,0.017512,3.3810116362765584e-05,1.205993,680.2,0.0941
8341,7,pretrain_chestxray14,7059.74,3824.84,0.024006,3.379746768951816e-05,1.029872,691.5,0.0926
8342,7,pretrain_chestxray14,7059.91,3823.63,0.008179,3.3784820246865635e-05,0.746557,750.2,0.0853
8343,7,pretrain_chestxray14,7060.1,3822.42,0.007623,3.37721740357398e-05,0.564507,736.3,0.0869
8344,7,pretrain_chestxray14,7062.3,3822.31,0.021799,3.375952905707244e-05,1.569125,612.8,0.1044
8345,7,pretrain_chestxray14,7066.3,3823.17,0.023025,3.3746885311795185e-05,2.417447,651.3,0.0983
8346,7,pretrain_chestxray14,7066.5,3821.97,0.005931,3.373424280083957e-05,0.501707,720.8,0.0888
8347,7,pretrain_chestxray14,7066.69,3820.77,0.011505,3.372160152513709e-05,0.929611,709.2,0.0902
8348,7,pretrain_chestxray14,7066.87,3819.57,0.00769,3.3708961485619085e-05,0.664253,715.2,0.0895
8349,7,pretrain_chestxray14,7067.06,3818.36,0.014964,3.369632268321687e-05,0.957176,686.0,0.0933
8350,7,pretrain_chestxray14,7067.25,3817.16,0.007078,3.3683685118861616e-05,1.153965,697.9,0.0917
8351,7,pretrain_chestxray14,7067.43,3815.96,0.005921,3.367104879348441e-05,0.544821,734.1,0.0872
8352,7,pretrain_chestxray14,7067.62,3814.76,0.00491,3.3658413708016306e-05,0.691648,677.2,0.0945
8353,7,pretrain_chestxray14,7067.8,3813.55,0.031578,3.364577986338816e-05,1.719203,702.5,0.0911
8354,7,pretrain_chestxray14,7067.99,3812.35,0.013938,3.363314726053085e-05,0.93253,688.2,0.093
8355,7,pretrain_chestxray14,7068.17,3811.14,0.012447,3.362051590037509e-05,0.975574,717.7,0.0892
8356,7,pretrain_chestxray14,7068.37,3809.95,0.005634,3.360788578385152e-05,0.438662,633.7,0.101
8357,7,pretrain_chestxray14,7071.28,3810.21,0.012654,3.359525691189069e-05,1.312799,618.0,0.1036
8358,7,pretrain_chestxray14,7071.49,3809.03,0.02272,3.358262928542305e-05,1.539724,666.8,0.096
8359,7,pretrain_chestxray14,7071.7,3807.84,0.0254,3.3570002905379e-05,1.45846,572.3,0.1118
8360,7,pretrain_chestxray14,7071.86,3806.62,0.002934,3.355737777268878e-05,0.240718,696.3,0.0919
8361,7,pretrain_chestxray14,7074.31,3806.64,0.020746,3.354475388828261e-05,1.184849,651.9,0.0982
8362,7,pretrain_chestxray14,7074.52,3805.45,0.008049,3.353213125309055e-05,0.613923,692.8,0.0924
8363,7,pretrain_chestxray14,7075.14,3804.48,0.009168,3.35195098680426e-05,0.841456,551.6,0.116
8364,7,pretrain_chestxray14,7075.34,3803.29,0.008148,3.3506889734068696e-05,0.967269,603.2,0.1061
8365,7,pretrain_chestxray14,7075.52,3802.09,0.016273,3.349427085209862e-05,1.199694,657.4,0.0973
8366,7,pretrain_chestxray14,7075.7,3800.88,0.007266,3.348165322306213e-05,0.473317,697.2,0.0918
8367,7,pretrain_chestxray14,7075.89,3799.68,0.022907,3.346903684788883e-05,1.298041,691.1,0.0926
